filename,error_type,inject_at_move,total_moves,original_move,corrupted_move,cascade_length
clean_018254.pgn,0,,,,,
clean_018255.pgn,0,,,,,
clean_018256.pgn,0,,,,,
clean_018257.pgn,0,,,,,
clean_018258.pgn,0,,,,,
clean_018259.pgn,0,,,,,
clean_018260.pgn,0,,,,,
clean_018261.pgn,0,,,,,
clean_018262.pgn,0,,,,,
clean_018263.pgn,0,,,,,
clean_018264.pgn,0,,,,,
clean_018265.pgn,0,,,,,
clean_018266.pgn,0,,,,,
clean_018267.pgn,0,,,,,
clean_018268.pgn,0,,,,,
clean_018269.pgn,0,,,,,
clean_018270.pgn,0,,,,,
clean_018271.pgn,0,,,,,
clean_018272.pgn,0,,,,,
clean_018273.pgn,0,,,,,
clean_018274.pgn,0,,,,,
clean_018275.pgn,0,,,,,
clean_018276.pgn,0,,,,,
clean_018277.pgn,0,,,,,
clean_018278.pgn,0,,,,,
clean_018279.pgn,0,,,,,
clean_018280.pgn,0,,,,,
clean_018281.pgn,0,,,,,
clean_018282.pgn,0,,,,,
clean_018283.pgn,0,,,,,
clean_018284.pgn,0,,,,,
clean_018285.pgn,0,,,,,
clean_018286.pgn,0,,,,,
clean_018287.pgn,0,,,,,
clean_018288.pgn,0,,,,,
clean_018289.pgn,0,,,,,
clean_018290.pgn,0,,,,,
clean_018291.pgn,0,,,,,
clean_018292.pgn,0,,,,,
clean_018293.pgn,0,,,,,
clean_018294.pgn,0,,,,,
clean_018295.pgn,0,,,,,
clean_018296.pgn,0,,,,,
clean_018297.pgn,0,,,,,
clean_018298.pgn,0,,,,,
clean_018299.pgn,0,,,,,
clean_018300.pgn,0,,,,,
clean_018301.pgn,0,,,,,
clean_018302.pgn,0,,,,,
clean_018303.pgn,0,,,,,
clean_018304.pgn,0,,,,,
clean_018305.pgn,0,,,,,
clean_018306.pgn,0,,,,,
clean_018307.pgn,0,,,,,
clean_018308.pgn,0,,,,,
clean_018309.pgn,0,,,,,
clean_018310.pgn,0,,,,,
clean_018311.pgn,0,,,,,
clean_018312.pgn,0,,,,,
clean_018313.pgn,0,,,,,
clean_018314.pgn,0,,,,,
clean_018315.pgn,0,,,,,
clean_018316.pgn,0,,,,,
clean_018317.pgn,0,,,,,
clean_018318.pgn,0,,,,,
clean_018319.pgn,0,,,,,
clean_018320.pgn,0,,,,,
clean_018321.pgn,0,,,,,
clean_018322.pgn,0,,,,,
clean_018323.pgn,0,,,,,
clean_018324.pgn,0,,,,,
clean_018325.pgn,0,,,,,
clean_018326.pgn,0,,,,,
clean_018327.pgn,0,,,,,
clean_018328.pgn,0,,,,,
clean_018329.pgn,0,,,,,
clean_018330.pgn,0,,,,,
clean_018331.pgn,0,,,,,
clean_018332.pgn,0,,,,,
clean_018333.pgn,0,,,,,
clean_018334.pgn,0,,,,,
clean_018335.pgn,0,,,,,
clean_018336.pgn,0,,,,,
clean_018337.pgn,0,,,,,
clean_018338.pgn,0,,,,,
clean_018339.pgn,0,,,,,
clean_018340.pgn,0,,,,,
clean_018341.pgn,0,,,,,
clean_018342.pgn,0,,,,,
clean_018343.pgn,0,,,,,
clean_018344.pgn,0,,,,,
clean_018345.pgn,0,,,,,
clean_018346.pgn,0,,,,,
clean_018347.pgn,0,,,,,
clean_018348.pgn,0,,,,,
clean_018349.pgn,0,,,,,
clean_018350.pgn,0,,,,,
clean_018351.pgn,0,,,,,
clean_018352.pgn,0,,,,,
clean_018353.pgn,0,,,,,
clean_018354.pgn,0,,,,,
clean_018355.pgn,0,,,,,
clean_018356.pgn,0,,,,,
clean_018357.pgn,0,,,,,
clean_018358.pgn,0,,,,,
clean_018359.pgn,0,,,,,
clean_018360.pgn,0,,,,,
clean_018361.pgn,0,,,,,
clean_018362.pgn,0,,,,,
clean_018363.pgn,0,,,,,
clean_018364.pgn,0,,,,,
clean_018365.pgn,0,,,,,
clean_018366.pgn,0,,,,,
clean_018367.pgn,0,,,,,
clean_018368.pgn,0,,,,,
clean_018369.pgn,0,,,,,
clean_018370.pgn,0,,,,,
clean_018371.pgn,0,,,,,
clean_018372.pgn,0,,,,,
clean_018373.pgn,0,,,,,
clean_018374.pgn,0,,,,,
clean_018375.pgn,0,,,,,
clean_018376.pgn,0,,,,,
clean_018377.pgn,0,,,,,
clean_018378.pgn,0,,,,,
clean_018379.pgn,0,,,,,
clean_018380.pgn,0,,,,,
clean_018381.pgn,0,,,,,
clean_018382.pgn,0,,,,,
clean_018383.pgn,0,,,,,
clean_018384.pgn,0,,,,,
clean_018385.pgn,0,,,,,
clean_018386.pgn,0,,,,,
clean_018387.pgn,0,,,,,
clean_018388.pgn,0,,,,,
clean_018389.pgn,0,,,,,
clean_018390.pgn,0,,,,,
clean_018391.pgn,0,,,,,
clean_018392.pgn,0,,,,,
clean_018393.pgn,0,,,,,
clean_018394.pgn,0,,,,,
clean_018395.pgn,0,,,,,
clean_018396.pgn,0,,,,,
clean_018397.pgn,0,,,,,
clean_018398.pgn,0,,,,,
clean_018399.pgn,0,,,,,
clean_018400.pgn,0,,,,,
clean_018401.pgn,0,,,,,
clean_018402.pgn,0,,,,,
clean_018403.pgn,0,,,,,
clean_018404.pgn,0,,,,,
clean_018405.pgn,0,,,,,
clean_018406.pgn,0,,,,,
clean_018407.pgn,0,,,,,
clean_018408.pgn,0,,,,,
clean_018409.pgn,0,,,,,
clean_018410.pgn,0,,,,,
clean_018411.pgn,0,,,,,
clean_018412.pgn,0,,,,,
clean_018413.pgn,0,,,,,
clean_018414.pgn,0,,,,,
clean_018415.pgn,0,,,,,
clean_018416.pgn,0,,,,,
clean_018417.pgn,0,,,,,
clean_018418.pgn,0,,,,,
clean_018419.pgn,0,,,,,
clean_018420.pgn,0,,,,,
clean_018421.pgn,0,,,,,
clean_018422.pgn,0,,,,,
clean_018423.pgn,0,,,,,
clean_018424.pgn,0,,,,,
clean_018425.pgn,0,,,,,
clean_018426.pgn,0,,,,,
clean_018427.pgn,0,,,,,
clean_018428.pgn,0,,,,,
clean_018429.pgn,0,,,,,
clean_018430.pgn,0,,,,,
clean_018431.pgn,0,,,,,
clean_018432.pgn,0,,,,,
clean_018433.pgn,0,,,,,
clean_018434.pgn,0,,,,,
clean_018435.pgn,0,,,,,
clean_018436.pgn,0,,,,,
clean_018437.pgn,0,,,,,
clean_018438.pgn,0,,,,,
clean_018439.pgn,0,,,,,
clean_018440.pgn,0,,,,,
clean_018441.pgn,0,,,,,
clean_018442.pgn,0,,,,,
clean_018443.pgn,0,,,,,
clean_018444.pgn,0,,,,,
clean_018445.pgn,0,,,,,
clean_018446.pgn,0,,,,,
clean_018447.pgn,0,,,,,
clean_018448.pgn,0,,,,,
clean_018449.pgn,0,,,,,
clean_018450.pgn,0,,,,,
clean_018451.pgn,0,,,,,
clean_018452.pgn,0,,,,,
clean_018453.pgn,0,,,,,
clean_018454.pgn,0,,,,,
clean_018455.pgn,0,,,,,
clean_018456.pgn,0,,,,,
clean_018457.pgn,0,,,,,
clean_018458.pgn,0,,,,,
clean_018459.pgn,0,,,,,
clean_018460.pgn,0,,,,,
clean_018461.pgn,0,,,,,
clean_018462.pgn,0,,,,,
clean_018463.pgn,0,,,,,
clean_018464.pgn,0,,,,,
clean_018465.pgn,0,,,,,
clean_018466.pgn,0,,,,,
clean_018467.pgn,0,,,,,
clean_018468.pgn,0,,,,,
clean_018469.pgn,0,,,,,
clean_018470.pgn,0,,,,,
clean_018471.pgn,0,,,,,
clean_018472.pgn,0,,,,,
clean_018473.pgn,0,,,,,
clean_018474.pgn,0,,,,,
clean_018475.pgn,0,,,,,
clean_018476.pgn,0,,,,,
clean_018477.pgn,0,,,,,
clean_018478.pgn,0,,,,,
clean_018479.pgn,0,,,,,
clean_018480.pgn,0,,,,,
clean_018481.pgn,0,,,,,
clean_018482.pgn,0,,,,,
clean_018483.pgn,0,,,,,
clean_018484.pgn,0,,,,,
clean_018485.pgn,0,,,,,
clean_018486.pgn,0,,,,,
clean_018487.pgn,0,,,,,
clean_018488.pgn,0,,,,,
clean_018489.pgn,0,,,,,
clean_018490.pgn,0,,,,,
clean_018491.pgn,0,,,,,
clean_018492.pgn,0,,,,,
clean_018493.pgn,0,,,,,
clean_018494.pgn,0,,,,,
clean_018495.pgn,0,,,,,
clean_018496.pgn,0,,,,,
clean_018497.pgn,0,,,,,
clean_018498.pgn,0,,,,,
clean_018499.pgn,0,,,,,
clean_018500.pgn,0,,,,,
clean_018501.pgn,0,,,,,
clean_018502.pgn,0,,,,,
clean_018503.pgn,0,,,,,
clean_018504.pgn,0,,,,,
clean_018505.pgn,0,,,,,
clean_018506.pgn,0,,,,,
clean_018507.pgn,0,,,,,
clean_018508.pgn,0,,,,,
clean_018509.pgn,0,,,,,
clean_018510.pgn,0,,,,,
clean_018511.pgn,0,,,,,
clean_018512.pgn,0,,,,,
clean_018513.pgn,0,,,,,
clean_018514.pgn,0,,,,,
clean_018515.pgn,0,,,,,
clean_018516.pgn,0,,,,,
clean_018517.pgn,0,,,,,
clean_018518.pgn,0,,,,,
clean_018519.pgn,0,,,,,
clean_018520.pgn,0,,,,,
clean_018521.pgn,0,,,,,
clean_018522.pgn,0,,,,,
clean_018523.pgn,0,,,,,
clean_018524.pgn,0,,,,,
clean_018525.pgn,0,,,,,
clean_018526.pgn,0,,,,,
clean_018527.pgn,0,,,,,
clean_018528.pgn,0,,,,,
clean_018529.pgn,0,,,,,
clean_018530.pgn,0,,,,,
clean_018531.pgn,0,,,,,
clean_018532.pgn,0,,,,,
clean_018533.pgn,0,,,,,
clean_018534.pgn,0,,,,,
clean_018535.pgn,0,,,,,
clean_018536.pgn,0,,,,,
clean_018537.pgn,0,,,,,
clean_018538.pgn,0,,,,,
clean_018539.pgn,0,,,,,
clean_018540.pgn,0,,,,,
clean_018541.pgn,0,,,,,
clean_018542.pgn,0,,,,,
clean_018543.pgn,0,,,,,
clean_018544.pgn,0,,,,,
clean_018545.pgn,0,,,,,
clean_018546.pgn,0,,,,,
clean_018547.pgn,0,,,,,
clean_018548.pgn,0,,,,,
clean_018549.pgn,0,,,,,
clean_018550.pgn,0,,,,,
clean_018551.pgn,0,,,,,
clean_018552.pgn,0,,,,,
clean_018553.pgn,0,,,,,
clean_018554.pgn,0,,,,,
clean_018555.pgn,0,,,,,
clean_018556.pgn,0,,,,,
clean_018557.pgn,0,,,,,
clean_018558.pgn,0,,,,,
clean_018559.pgn,0,,,,,
clean_018560.pgn,0,,,,,
clean_018561.pgn,0,,,,,
clean_018562.pgn,0,,,,,
clean_018563.pgn,0,,,,,
clean_018564.pgn,0,,,,,
clean_018565.pgn,0,,,,,
clean_018566.pgn,0,,,,,
clean_018567.pgn,0,,,,,
clean_018568.pgn,0,,,,,
clean_018569.pgn,0,,,,,
clean_018570.pgn,0,,,,,
clean_018571.pgn,0,,,,,
clean_018572.pgn,0,,,,,
clean_018573.pgn,0,,,,,
clean_018574.pgn,0,,,,,
clean_018575.pgn,0,,,,,
clean_018576.pgn,0,,,,,
clean_018577.pgn,0,,,,,
clean_018578.pgn,0,,,,,
clean_018579.pgn,0,,,,,
clean_018580.pgn,0,,,,,
clean_018581.pgn,0,,,,,
clean_018582.pgn,0,,,,,
clean_018583.pgn,0,,,,,
clean_018584.pgn,0,,,,,
clean_018585.pgn,0,,,,,
clean_018586.pgn,0,,,,,
clean_018587.pgn,0,,,,,
clean_018588.pgn,0,,,,,
clean_018589.pgn,0,,,,,
clean_018590.pgn,0,,,,,
clean_018591.pgn,0,,,,,
clean_018592.pgn,0,,,,,
clean_018593.pgn,0,,,,,
clean_018594.pgn,0,,,,,
clean_018595.pgn,0,,,,,
clean_018596.pgn,0,,,,,
clean_018597.pgn,0,,,,,
clean_018598.pgn,0,,,,,
clean_018599.pgn,0,,,,,
clean_018600.pgn,0,,,,,
clean_018601.pgn,0,,,,,
clean_018602.pgn,0,,,,,
clean_018603.pgn,0,,,,,
clean_018604.pgn,0,,,,,
clean_018605.pgn,0,,,,,
clean_018606.pgn,0,,,,,
clean_018607.pgn,0,,,,,
clean_018608.pgn,0,,,,,
clean_018609.pgn,0,,,,,
clean_018610.pgn,0,,,,,
clean_018611.pgn,0,,,,,
clean_018612.pgn,0,,,,,
clean_018613.pgn,0,,,,,
clean_018614.pgn,0,,,,,
clean_018615.pgn,0,,,,,
clean_018616.pgn,0,,,,,
clean_018617.pgn,0,,,,,
clean_018618.pgn,0,,,,,
clean_018619.pgn,0,,,,,
clean_018620.pgn,0,,,,,
clean_018621.pgn,0,,,,,
clean_018622.pgn,0,,,,,
clean_018623.pgn,0,,,,,
clean_018624.pgn,0,,,,,
clean_018625.pgn,0,,,,,
clean_018626.pgn,0,,,,,
clean_018627.pgn,0,,,,,
clean_018628.pgn,0,,,,,
clean_018629.pgn,0,,,,,
clean_018630.pgn,0,,,,,
clean_018631.pgn,0,,,,,
clean_018632.pgn,0,,,,,
clean_018633.pgn,0,,,,,
clean_018634.pgn,0,,,,,
clean_018635.pgn,0,,,,,
clean_018636.pgn,0,,,,,
clean_018637.pgn,0,,,,,
clean_018638.pgn,0,,,,,
clean_018639.pgn,0,,,,,
clean_018640.pgn,0,,,,,
clean_018641.pgn,0,,,,,
clean_018642.pgn,0,,,,,
clean_018643.pgn,0,,,,,
clean_018644.pgn,0,,,,,
clean_018645.pgn,0,,,,,
clean_018646.pgn,0,,,,,
clean_018647.pgn,0,,,,,
clean_018648.pgn,0,,,,,
clean_018649.pgn,0,,,,,
clean_018650.pgn,0,,,,,
clean_018651.pgn,0,,,,,
clean_018652.pgn,0,,,,,
clean_018653.pgn,0,,,,,
clean_018654.pgn,0,,,,,
clean_018655.pgn,0,,,,,
clean_018656.pgn,0,,,,,
clean_018657.pgn,0,,,,,
clean_018658.pgn,0,,,,,
clean_018659.pgn,0,,,,,
clean_018660.pgn,0,,,,,
clean_018661.pgn,0,,,,,
clean_018662.pgn,0,,,,,
clean_018663.pgn,0,,,,,
clean_018664.pgn,0,,,,,
clean_018665.pgn,0,,,,,
clean_018666.pgn,0,,,,,
clean_018667.pgn,0,,,,,
clean_018668.pgn,0,,,,,
clean_018669.pgn,0,,,,,
clean_018670.pgn,0,,,,,
clean_018671.pgn,0,,,,,
clean_018672.pgn,0,,,,,
clean_018673.pgn,0,,,,,
clean_018674.pgn,0,,,,,
clean_018675.pgn,0,,,,,
clean_018676.pgn,0,,,,,
clean_018677.pgn,0,,,,,
clean_018678.pgn,0,,,,,
clean_018679.pgn,0,,,,,
clean_018680.pgn,0,,,,,
clean_018681.pgn,0,,,,,
clean_018682.pgn,0,,,,,
clean_018683.pgn,0,,,,,
clean_018684.pgn,0,,,,,
clean_018685.pgn,0,,,,,
clean_018686.pgn,0,,,,,
clean_018687.pgn,0,,,,,
clean_018688.pgn,0,,,,,
clean_018689.pgn,0,,,,,
clean_018690.pgn,0,,,,,
clean_018691.pgn,0,,,,,
clean_018692.pgn,0,,,,,
clean_018693.pgn,0,,,,,
clean_018694.pgn,0,,,,,
clean_018695.pgn,0,,,,,
clean_018696.pgn,0,,,,,
clean_018697.pgn,0,,,,,
clean_018698.pgn,0,,,,,
clean_018699.pgn,0,,,,,
clean_018700.pgn,0,,,,,
clean_018701.pgn,0,,,,,
clean_018702.pgn,0,,,,,
clean_018703.pgn,0,,,,,
clean_018704.pgn,0,,,,,
clean_018705.pgn,0,,,,,
clean_018706.pgn,0,,,,,
clean_018707.pgn,0,,,,,
clean_018708.pgn,0,,,,,
clean_018709.pgn,0,,,,,
clean_018710.pgn,0,,,,,
clean_018711.pgn,0,,,,,
clean_018712.pgn,0,,,,,
clean_018713.pgn,0,,,,,
clean_018714.pgn,0,,,,,
clean_018715.pgn,0,,,,,
clean_018716.pgn,0,,,,,
clean_018717.pgn,0,,,,,
clean_018718.pgn,0,,,,,
clean_018719.pgn,0,,,,,
clean_018720.pgn,0,,,,,
clean_018721.pgn,0,,,,,
clean_018722.pgn,0,,,,,
clean_018723.pgn,0,,,,,
clean_018724.pgn,0,,,,,
clean_018725.pgn,0,,,,,
clean_018726.pgn,0,,,,,
clean_018727.pgn,0,,,,,
clean_018728.pgn,0,,,,,
clean_018729.pgn,0,,,,,
clean_018730.pgn,0,,,,,
clean_018731.pgn,0,,,,,
clean_018732.pgn,0,,,,,
clean_018733.pgn,0,,,,,
clean_018734.pgn,0,,,,,
clean_018735.pgn,0,,,,,
clean_018736.pgn,0,,,,,
clean_018737.pgn,0,,,,,
clean_018738.pgn,0,,,,,
clean_018739.pgn,0,,,,,
clean_018740.pgn,0,,,,,
clean_018741.pgn,0,,,,,
clean_018742.pgn,0,,,,,
clean_018743.pgn,0,,,,,
clean_018744.pgn,0,,,,,
clean_018745.pgn,0,,,,,
clean_018746.pgn,0,,,,,
clean_018747.pgn,0,,,,,
clean_018748.pgn,0,,,,,
clean_018749.pgn,0,,,,,
clean_018750.pgn,0,,,,,
clean_018751.pgn,0,,,,,
clean_018752.pgn,0,,,,,
clean_018753.pgn,0,,,,,
clean_018754.pgn,0,,,,,
clean_018755.pgn,0,,,,,
clean_018756.pgn,0,,,,,
clean_018757.pgn,0,,,,,
clean_018758.pgn,0,,,,,
clean_018759.pgn,0,,,,,
clean_018760.pgn,0,,,,,
clean_018761.pgn,0,,,,,
clean_018762.pgn,0,,,,,
clean_018763.pgn,0,,,,,
clean_018764.pgn,0,,,,,
clean_018765.pgn,0,,,,,
clean_018766.pgn,0,,,,,
clean_018767.pgn,0,,,,,
clean_018768.pgn,0,,,,,
clean_018769.pgn,0,,,,,
clean_018770.pgn,0,,,,,
clean_018771.pgn,0,,,,,
clean_018772.pgn,0,,,,,
clean_018773.pgn,0,,,,,
clean_018774.pgn,0,,,,,
clean_018775.pgn,0,,,,,
clean_018776.pgn,0,,,,,
clean_018777.pgn,0,,,,,
clean_018778.pgn,0,,,,,
clean_018779.pgn,0,,,,,
clean_018780.pgn,0,,,,,
clean_018781.pgn,0,,,,,
clean_018782.pgn,0,,,,,
clean_018783.pgn,0,,,,,
clean_018784.pgn,0,,,,,
clean_018785.pgn,0,,,,,
clean_018786.pgn,0,,,,,
clean_018787.pgn,0,,,,,
clean_018788.pgn,0,,,,,
clean_018789.pgn,0,,,,,
clean_018790.pgn,0,,,,,
clean_018791.pgn,0,,,,,
clean_018792.pgn,0,,,,,
clean_018793.pgn,0,,,,,
clean_018794.pgn,0,,,,,
clean_018795.pgn,0,,,,,
clean_018796.pgn,0,,,,,
clean_018797.pgn,0,,,,,
clean_018798.pgn,0,,,,,
clean_018799.pgn,0,,,,,
clean_018800.pgn,0,,,,,
clean_018801.pgn,0,,,,,
clean_018802.pgn,0,,,,,
clean_018803.pgn,0,,,,,
clean_018804.pgn,0,,,,,
clean_018805.pgn,0,,,,,
clean_018806.pgn,0,,,,,
clean_018807.pgn,0,,,,,
clean_018808.pgn,0,,,,,
clean_018809.pgn,0,,,,,
clean_018810.pgn,0,,,,,
clean_018811.pgn,0,,,,,
clean_018812.pgn,0,,,,,
clean_018813.pgn,0,,,,,
clean_018814.pgn,0,,,,,
clean_018815.pgn,0,,,,,
clean_018816.pgn,0,,,,,
clean_018817.pgn,0,,,,,
clean_018818.pgn,0,,,,,
clean_018819.pgn,0,,,,,
clean_018820.pgn,0,,,,,
clean_018821.pgn,0,,,,,
clean_018822.pgn,0,,,,,
clean_018823.pgn,0,,,,,
clean_018824.pgn,0,,,,,
clean_018825.pgn,0,,,,,
clean_018826.pgn,0,,,,,
clean_018827.pgn,0,,,,,
clean_018828.pgn,0,,,,,
clean_018829.pgn,0,,,,,
clean_018830.pgn,0,,,,,
clean_018831.pgn,0,,,,,
clean_018832.pgn,0,,,,,
clean_018833.pgn,0,,,,,
clean_018834.pgn,0,,,,,
clean_018835.pgn,0,,,,,
clean_018836.pgn,0,,,,,
clean_018837.pgn,0,,,,,
clean_018838.pgn,0,,,,,
clean_018839.pgn,0,,,,,
clean_018840.pgn,0,,,,,
clean_018841.pgn,0,,,,,
clean_018842.pgn,0,,,,,
clean_018843.pgn,0,,,,,
clean_018844.pgn,0,,,,,
clean_018845.pgn,0,,,,,
clean_018846.pgn,0,,,,,
clean_018847.pgn,0,,,,,
clean_018848.pgn,0,,,,,
clean_018849.pgn,0,,,,,
clean_018850.pgn,0,,,,,
clean_018851.pgn,0,,,,,
clean_018852.pgn,0,,,,,
clean_018853.pgn,0,,,,,
clean_018854.pgn,0,,,,,
clean_018855.pgn,0,,,,,
clean_018856.pgn,0,,,,,
clean_018857.pgn,0,,,,,
clean_018858.pgn,0,,,,,
clean_018859.pgn,0,,,,,
clean_018860.pgn,0,,,,,
clean_018861.pgn,0,,,,,
clean_018862.pgn,0,,,,,
clean_018863.pgn,0,,,,,
clean_018864.pgn,0,,,,,
clean_018865.pgn,0,,,,,
clean_018866.pgn,0,,,,,
clean_018867.pgn,0,,,,,
clean_018868.pgn,0,,,,,
clean_018869.pgn,0,,,,,
clean_018870.pgn,0,,,,,
clean_018871.pgn,0,,,,,
clean_018872.pgn,0,,,,,
clean_018873.pgn,0,,,,,
clean_018874.pgn,0,,,,,
clean_018875.pgn,0,,,,,
clean_018876.pgn,0,,,,,
clean_018877.pgn,0,,,,,
clean_018878.pgn,0,,,,,
clean_018879.pgn,0,,,,,
clean_018880.pgn,0,,,,,
clean_018881.pgn,0,,,,,
clean_018882.pgn,0,,,,,
clean_018883.pgn,0,,,,,
clean_018884.pgn,0,,,,,
clean_018885.pgn,0,,,,,
clean_018886.pgn,0,,,,,
clean_018887.pgn,0,,,,,
clean_018888.pgn,0,,,,,
clean_018889.pgn,0,,,,,
clean_018890.pgn,0,,,,,
clean_018891.pgn,0,,,,,
clean_018892.pgn,0,,,,,
clean_018893.pgn,0,,,,,
clean_018894.pgn,0,,,,,
clean_018895.pgn,0,,,,,
clean_018896.pgn,0,,,,,
clean_018897.pgn,0,,,,,
clean_018898.pgn,0,,,,,
clean_018899.pgn,0,,,,,
clean_018900.pgn,0,,,,,
clean_018901.pgn,0,,,,,
clean_018902.pgn,0,,,,,
clean_018903.pgn,0,,,,,
clean_018904.pgn,0,,,,,
clean_018905.pgn,0,,,,,
clean_018906.pgn,0,,,,,
clean_018907.pgn,0,,,,,
clean_018908.pgn,0,,,,,
clean_018909.pgn,0,,,,,
clean_018910.pgn,0,,,,,
clean_018911.pgn,0,,,,,
clean_018912.pgn,0,,,,,
clean_018913.pgn,0,,,,,
clean_018914.pgn,0,,,,,
clean_018915.pgn,0,,,,,
clean_018916.pgn,0,,,,,
clean_018917.pgn,0,,,,,
clean_018918.pgn,0,,,,,
clean_018919.pgn,0,,,,,
clean_018920.pgn,0,,,,,
clean_018921.pgn,0,,,,,
clean_018922.pgn,0,,,,,
clean_018923.pgn,0,,,,,
clean_018924.pgn,0,,,,,
clean_018925.pgn,0,,,,,
clean_018926.pgn,0,,,,,
clean_018927.pgn,0,,,,,
clean_018928.pgn,0,,,,,
clean_018929.pgn,0,,,,,
clean_018930.pgn,0,,,,,
clean_018931.pgn,0,,,,,
clean_018932.pgn,0,,,,,
clean_018933.pgn,0,,,,,
clean_018934.pgn,0,,,,,
clean_018935.pgn,0,,,,,
clean_018936.pgn,0,,,,,
clean_018937.pgn,0,,,,,
clean_018938.pgn,0,,,,,
clean_018939.pgn,0,,,,,
clean_018940.pgn,0,,,,,
clean_018941.pgn,0,,,,,
clean_018942.pgn,0,,,,,
clean_018943.pgn,0,,,,,
clean_018944.pgn,0,,,,,
clean_018945.pgn,0,,,,,
clean_018946.pgn,0,,,,,
clean_018947.pgn,0,,,,,
clean_018948.pgn,0,,,,,
clean_018949.pgn,0,,,,,
clean_018950.pgn,0,,,,,
clean_018951.pgn,0,,,,,
clean_018952.pgn,0,,,,,
clean_018953.pgn,0,,,,,
clean_018954.pgn,0,,,,,
clean_018955.pgn,0,,,,,
clean_018956.pgn,0,,,,,
clean_018957.pgn,0,,,,,
clean_018958.pgn,0,,,,,
clean_018959.pgn,0,,,,,
clean_018960.pgn,0,,,,,
clean_018961.pgn,0,,,,,
clean_018962.pgn,0,,,,,
clean_018963.pgn,0,,,,,
clean_018964.pgn,0,,,,,
clean_018965.pgn,0,,,,,
clean_018966.pgn,0,,,,,
clean_018967.pgn,0,,,,,
clean_018968.pgn,0,,,,,
clean_018969.pgn,0,,,,,
clean_018970.pgn,0,,,,,
clean_018971.pgn,0,,,,,
clean_018972.pgn,0,,,,,
clean_018973.pgn,0,,,,,
clean_018974.pgn,0,,,,,
clean_018975.pgn,0,,,,,
clean_018976.pgn,0,,,,,
clean_018977.pgn,0,,,,,
clean_018978.pgn,0,,,,,
clean_018979.pgn,0,,,,,
clean_018980.pgn,0,,,,,
clean_018981.pgn,0,,,,,
clean_018982.pgn,0,,,,,
clean_018983.pgn,0,,,,,
clean_018984.pgn,0,,,,,
clean_018985.pgn,0,,,,,
clean_018986.pgn,0,,,,,
clean_018987.pgn,0,,,,,
clean_018988.pgn,0,,,,,
clean_018989.pgn,0,,,,,
clean_018990.pgn,0,,,,,
clean_018991.pgn,0,,,,,
clean_018992.pgn,0,,,,,
clean_018993.pgn,0,,,,,
clean_018994.pgn,0,,,,,
clean_018995.pgn,0,,,,,
clean_018996.pgn,0,,,,,
clean_018997.pgn,0,,,,,
clean_018998.pgn,0,,,,,
clean_018999.pgn,0,,,,,
clean_019000.pgn,0,,,,,
clean_019001.pgn,0,,,,,
clean_019002.pgn,0,,,,,
clean_019003.pgn,0,,,,,
clean_019004.pgn,0,,,,,
clean_019005.pgn,0,,,,,
clean_019006.pgn,0,,,,,
clean_019007.pgn,0,,,,,
clean_019008.pgn,0,,,,,
clean_019009.pgn,0,,,,,
clean_019010.pgn,0,,,,,
clean_019011.pgn,0,,,,,
clean_019012.pgn,0,,,,,
clean_019013.pgn,0,,,,,
clean_019014.pgn,0,,,,,
clean_019015.pgn,0,,,,,
clean_019016.pgn,0,,,,,
clean_019017.pgn,0,,,,,
clean_019018.pgn,0,,,,,
clean_019019.pgn,0,,,,,
clean_019020.pgn,0,,,,,
clean_019021.pgn,0,,,,,
clean_019022.pgn,0,,,,,
clean_019023.pgn,0,,,,,
clean_019024.pgn,0,,,,,
clean_019025.pgn,0,,,,,
clean_019026.pgn,0,,,,,
clean_019027.pgn,0,,,,,
clean_019028.pgn,0,,,,,
clean_019029.pgn,0,,,,,
clean_019030.pgn,0,,,,,
clean_019031.pgn,0,,,,,
clean_019032.pgn,0,,,,,
clean_019033.pgn,0,,,,,
clean_019034.pgn,0,,,,,
clean_019035.pgn,0,,,,,
clean_019036.pgn,0,,,,,
clean_019037.pgn,0,,,,,
clean_019038.pgn,0,,,,,
clean_019039.pgn,0,,,,,
clean_019040.pgn,0,,,,,
clean_019041.pgn,0,,,,,
clean_019042.pgn,0,,,,,
clean_019043.pgn,0,,,,,
clean_019044.pgn,0,,,,,
clean_019045.pgn,0,,,,,
clean_019046.pgn,0,,,,,
clean_019047.pgn,0,,,,,
clean_019048.pgn,0,,,,,
clean_019049.pgn,0,,,,,
clean_019050.pgn,0,,,,,
clean_019051.pgn,0,,,,,
clean_019052.pgn,0,,,,,
clean_019053.pgn,0,,,,,
clean_019054.pgn,0,,,,,
clean_019055.pgn,0,,,,,
clean_019056.pgn,0,,,,,
clean_019057.pgn,0,,,,,
clean_019058.pgn,0,,,,,
clean_019059.pgn,0,,,,,
clean_019060.pgn,0,,,,,
clean_019061.pgn,0,,,,,
clean_019062.pgn,0,,,,,
clean_019063.pgn,0,,,,,
clean_019064.pgn,0,,,,,
clean_019065.pgn,0,,,,,
clean_019066.pgn,0,,,,,
clean_019067.pgn,0,,,,,
clean_019068.pgn,0,,,,,
clean_019069.pgn,0,,,,,
clean_019070.pgn,0,,,,,
clean_019071.pgn,0,,,,,
clean_019072.pgn,0,,,,,
clean_019073.pgn,0,,,,,
clean_019074.pgn,0,,,,,
